카테고리,순위,품번,브랜드명,상품명(한글),판매가,비회원가,좋아요 수,URL
여성 가방,19,4-46,VALLUAT,Mude bag_Dark Brown,169000,148700,98,https://www.musinsa.com/app/goods/3490824?loc=goods_rank
여성 가방,20,MTK21BBG016W0BB,MATIN KIM,SPORTY TOTE BAG IN BLACK,"
                                                                                                                                                145000",145000,30942,https://www.musinsa.com/app/goods/2235274?loc=goods_rank
여성 가방,21,DH2806,CALVIN KLEIN JEANS,2color 여 CKJ 모노그램 체인 크로스백 DH2806,169000,142300,13740,https://www.musinsa.com/app/goods/2657250?loc=goods_rank
여성 가방,22,m1037_438686,VUNQUE,Magpie Card wallet (맥파이 카드지갑) Black,"
                                                                                                                                                65000",65000,5191,https://www.musinsa.com/app/goods/3036071?loc=goods_rank
여성 가방,23,JLBA3E301BK,JILL BY JILLSTUART,[쭈언니콜라보]레더 라지 케미백,158000,126400,5984,https://www.musinsa.com/app/goods/2789784?loc=goods_rank
여성 가방,24,JLBA3E320BK,JILL BY JILLSTUART,[쭈언니콜라보]리사이클 나일론 라지 케미백,158000,126400,3954,https://www.musinsa.com/app/goods/2789786?loc=goods_rank
여성 가방,25,H73305010,CARLYN,트위 미니 6colors_H73305010,120000,108000,490,https://www.musinsa.com/app/goods/3386059?loc=goods_rank
여성 가방,26,QO322WBG83_BLK0,LECOQ,우먼스 에슬레저 짐백 블랙(QO322WBG83),"
                                                                                                                                                99000",99000,29,https://www.musinsa.com/app/goods/3408632?loc=goods_rank
여성 가방,27,UF3AB030,RAIVE,Zane in Black UF3AB030-10,"
                                                                                                                                                98000",98000,77,https://www.musinsa.com/app/goods/3454571?loc=goods_rank
여성 가방,28,MK2335BG030M0YE,MATIN KIM,CRISP MINI BUCKLE BAG IN YELLOW,"
                                                                                                                                                95000",95000,1302,https://www.musinsa.com/app/goods/3314635?loc=goods_rank
여성 가방,29,23J-074A,STAND OIL,Tied Backpack · 타이드 백팩,"
                                                                                                                                                91000",91000,3575,https://www.musinsa.com/app/goods/3318648?loc=goods_rank
여성 가방,30,23G-070A,STAND OIL,Hilly Bag · 힐리백,"
                                                                                                                                                89000",89000,2450,https://www.musinsa.com/app/goods/3318435?loc=goods_rank
여성 가방,31,081,MMOGARDEN,mmo backpack mesh,"
                                                                                                                                                87000",87000,393,https://www.musinsa.com/app/goods/3417853?loc=goods_rank
여성 가방,32,Cashew Nut Bag,DUMARO,캐슈넛백,82500,82500,376,https://www.musinsa.com/app/goods/3337410?loc=goods_rank
여성 가방,33,1032112,URAGO,Logo nylon hobo bag,119000,83300,141,https://www.musinsa.com/app/goods/3373098?loc=goods_rank
여성 가방,34,WW9H3ROAB311,ORDINARY HOLIDAY,포켓 스퀘어백 [3 COLOR],89000,80100,49,https://www.musinsa.com/app/goods/3519651?loc=goods_rank
여성 가방,35,sta_bk,OTHER TEMPO,스타카토_블랙,85000,76500,3403,https://www.musinsa.com/app/goods/2347210?loc=goods_rank
여성 가방,36,1,ATELIERPARK,루 펜던트 체인,39000,35100,85,https://www.musinsa.com/app/goods/3535589?loc=goods_rank
여성 가방,37,IWP23P13I,I WAS PLASTIC,v3.0 에코 미니백팩 아이보리,"
                                                                                                                                                69000",69000,72,https://www.musinsa.com/app/goods/3399628?loc=goods_rank
여성 가방,38,NOI940,NOIAGO,NOI940 글리터 투웨이 백팩 (실버),96000,67000,1729,https://www.musinsa.com/app/goods/3304081?loc=goods_rank
여성 가방,39,5004017071,ACOC,M Tiered Cross Bag_Lime Lemon,"
                                                                                                                                                65000",65000,2474,https://www.musinsa.com/app/goods/3233392?loc=goods_rank
여성 가방,40,LMS01FNA,LEMINE,스몰보스턴에코백(네츄럴),"
                                                                                                                                                65000",65000,960,https://www.musinsa.com/app/goods/3273357?loc=goods_rank
여성 가방,41,sola,MCLANEE,솔라 숄더백,82000,64900,771,https://www.musinsa.com/app/goods/3171880?loc=goods_rank
여성 가방,42,JLBA2F942G2,JILL BY JILLSTUART,[레브] 그레이 나일론 로고프린트 스몰 체인 호보백 JLBA2F942G2,128000,64000,477,https://www.musinsa.com/app/goods/2317215?loc=goods_rank
여성 가방,43,8809415897609,TABLETALK,SLIM·WIDE NOTEBOOK BAG 15_Black,"
                                                                                                                                                59000",59000,200,https://www.musinsa.com/app/goods/971261?loc=goods_rank
여성 가방,44,Sporty Backpack (Midnight Blue),AFTERNOONLIVE,Sporty Backpack (Midnight Blue),"
                                                                                                                                                59000",59000,5606,https://www.musinsa.com/app/goods/3392973?loc=goods_rank
여성 가방,45,D1077,DONKIE,Rola 로라 - 11color,84000,50400,5458,https://www.musinsa.com/app/goods/3045910?loc=goods_rank
여성 가방,46,FM2PK11FLF,FENNEC,CRINKLE PASSPORT CASE - FOG LAVENDER,"
                                                                                                                                                48000",48000,278,https://www.musinsa.com/app/goods/3410406?loc=goods_rank
여성 가방,47,CR22A512BK,SCULPTOR,Oldschool Slouchy Backpack Black,84000,58800,20819,https://www.musinsa.com/app/goods/3034743?loc=goods_rank
여성 가방,48,AQ22CMAC02BK,AQOstudiospace,베이직 로고 백팩 블랙,89000,44500,1053,https://www.musinsa.com/app/goods/2715235?loc=goods_rank
여성 가방,49,1,ATELIERPARK,클로드백_블랙,192000,172800,554,https://www.musinsa.com/app/goods/3532735?loc=goods_rank
여성 가방,50,AP12-2324-BK,MONSAC,레디 마이크로 미니백 블랙 AP12-2324-BK,158000,158000,10691,https://www.musinsa.com/app/goods/1843109?loc=goods_rank
여성 가방,51,P0000DYS,L.E.E.Y,RIVET SPRAY CYLINDER MINI BAG BLACK,178000,160200,33,https://www.musinsa.com/app/goods/3567536?loc=goods_rank
여성 가방,52,CR23S501GY,SCULPTOR,Vintage Canvas Duffel Bag Pale Gray,72000,50400,45578,https://www.musinsa.com/app/goods/3034751?loc=goods_rank
여성 가방,53,m1037_1053472,PINK PINEAPPLE,STRING BACKPACK_BLACK,"
                                                                                                                                                39000",39000,846,https://www.musinsa.com/app/goods/3278063?loc=goods_rank
여성 가방,54,21N-017A,STAND OIL,Oblong bag Mini · 오블롱백 미니,"
                                                                                                                                                96000",96000,51844,https://www.musinsa.com/app/goods/2344540?loc=goods_rank
여성 가방,55,FM1CW01SIF,FENNEC,CRINKLE SOFT CARD CASE - SILVER,38000,36100,2519,https://www.musinsa.com/app/goods/3086357?loc=goods_rank
여성 가방,56,NL1BP01BKF,FENNEC,CNS BACKPACK - BLACK,118000,118000,516,https://www.musinsa.com/app/goods/2493887?loc=goods_rank
여성 가방,57,P00000UF,FILLINTHEBLANK,Trapezoid PK Shoulder Bag (black),"
                                                                                                                                                159000",159000,11123,https://www.musinsa.com/app/goods/2744318?loc=goods_rank
여성 가방,58,MK2211BG016MCOLG,MATIN KIM,SPORTY TOTE BAG IN LIGHT GREY,"
                                                                                                                                                145000",145000,3899,https://www.musinsa.com/app/goods/3350434?loc=goods_rank
여성 가방,59,23S-039B,STAND OIL,Chubby Bag Combi · 츄비백 콤비,119000,113050,294,https://www.musinsa.com/app/goods/3474455?loc=goods_rank
여성 가방,60,PXAWVF61179CADFW23,A.P.C.,여성 베티 크로스백 - 브라운,819000,239000,189,https://www.musinsa.com/app/goods/3459616?loc=goods_rank
여성 가방,61,3903462HH3N9260SS23,BALENCIAGA,여성 XS 네이비 카바스 토트백 - 라이트 베이지:블랙,1385000,897000,193,https://www.musinsa.com/app/goods/3192372?loc=goods_rank
여성 가방,62,P0000BRM,EMIS,ENAMEL HOBO BAG-IVORY,"
                                                                                                                                                54000",54000,2941,https://www.musinsa.com/app/goods/3495260?loc=goods_rank
여성 가방,63,MK2378BG061M0BE,MATIN KIM,VINTAGE LEATHER MINI BOSTON BAG IN BEIGE,238000,214200,10,https://www.musinsa.com/app/goods/3573030?loc=goods_rank
여성 가방,64,MK2378BG061M0BB,MATIN KIM,VINTAGE LEATHER MINI BOSTON BAG IN BLACK,238000,214200,64,https://www.musinsa.com/app/goods/3573031?loc=goods_rank
여성 가방,65,H73117020,CARLYN,[23FW] 소프트 홀로그램 M_H73117020,"
                                                                                                                                                90000",90000,140,https://www.musinsa.com/app/goods/3512062?loc=goods_rank
여성 가방,66,0018,ELNOI,Clue Bag 2colors,"
                                                                                                                                                89000",89000,3968,https://www.musinsa.com/app/goods/3120593?loc=goods_rank
여성 가방,67,LRBG3301BKO,LEATHERY,투웨이 체인 버킷백 [BLACK],92000,82800,1879,https://www.musinsa.com/app/goods/3430992?loc=goods_rank
여성 가방,68,H72303010,CARLYN,코지 12colors_H72303010,90000,81000,8303,https://www.musinsa.com/app/goods/2664933?loc=goods_rank
여성 가방,69,IG22FWBAG03_SIL,ILLIGO,시그니처 백 실버,108000,72000,14585,https://www.musinsa.com/app/goods/2654166?loc=goods_rank
여성 가방,70,880066023457,LENEE B,스트링백팩 아이보리,49000,39000,14593,https://www.musinsa.com/app/goods/3323413?loc=goods_rank
여성 가방,71,23ssl,MUR,쉘백 (4color),102000,66300,2589,https://www.musinsa.com/app/goods/2997156?loc=goods_rank
여성 가방,72,23sbn,MUR,보네백 (6color),102000,61200,16103,https://www.musinsa.com/app/goods/2997152?loc=goods_rank
여성 가방,73,CR22A512GR,SCULPTOR,Oldschool Slouchy Backpack Sage,84000,58800,25108,https://www.musinsa.com/app/goods/3034745?loc=goods_rank
여성 가방,74,5000370028,AVAM,Navy Tumbler Bag,"
                                                                                                                                                129000",129000,1300,https://www.musinsa.com/app/goods/2599000?loc=goods_rank
여성 가방,75,FBBELTY25,FIND KAPOOR,벨티백 25 크링클드 - 5color,129000,122550,1505,https://www.musinsa.com/app/goods/3152128?loc=goods_rank
여성 가방,76,10086420002,SIENNE,Sienne Padding Bag (Cream),"
                                                                                                                                                53000",53000,2389,https://www.musinsa.com/app/goods/3339927?loc=goods_rank
여성 가방,77,JLBA3E311BK,JILL BY JILLSTUART,[쭈언니콜라보]레더 미디움 케미백,148000,118400,12884,https://www.musinsa.com/app/goods/2789785?loc=goods_rank
여성 가방,78,J08WG0003P4841001FW23,JIL SANDER,여성 스몰 탱글 링 숄더백 - 블랙,1170000,468000,47,https://www.musinsa.com/app/goods/3437324?loc=goods_rank
여성 가방,79,8813,DRAGON DIFFUSION,그레이스백 스몰 8813 Tan 드래곤백,483000,434000,89,https://www.musinsa.com/app/goods/2210556?loc=goods_rank
여성 가방,80,22G-038A,STAND OIL,Clam bag · 클램백,"
                                                                                                                                                96000",96000,10421,https://www.musinsa.com/app/goods/2558602?loc=goods_rank
여성 가방,81,H73302010,CARLYN,[23FW] 코지 글로우 4colors_H73302010,100000,90000,73,https://www.musinsa.com/app/goods/3539475?loc=goods_rank
여성 가방,82,21N-016A,STAND OIL,Bow bag Mini · 보우백 미니,"
                                                                                                                                                89000",89000,17105,https://www.musinsa.com/app/goods/2344134?loc=goods_rank
여성 가방,83,m1037_920102,VUNQUE,Occam Doux Shoulder S (오캄 두 숄더 스몰)_4colors,"
                                                                                                                                                325000",325000,1710,https://www.musinsa.com/app/goods/3029916?loc=goods_rank
여성 가방,84,H71307010,CARLYN,소프트 L 6colors_H71307010,90000,81000,1599,https://www.musinsa.com/app/goods/3327827?loc=goods_rank
여성 가방,85,FA1AB0670_10,LOEUVRE,Sac de Velo Small FA1AB067-10,"
                                                                                                                                                319000",319000,1901,https://www.musinsa.com/app/goods/2771965?loc=goods_rank
여성 가방,86,8809838645191,MARGESHERWOOD,PIPING SHOULDER_brown crinkle,"
                                                                                                                                                319000",319000,116,https://www.musinsa.com/app/goods/3094548?loc=goods_rank
여성 가방,87,JLBA3E615,JILL BY JILLSTUART,[2COLOR][브레드] 캔버스 포켓 볼링백,108000,75600,3044,https://www.musinsa.com/app/goods/3140960?loc=goods_rank
여성 가방,88,5214660882,ILLIO,16인치 노트북 파우치,"
                                                                                                                                                75000",75000,1855,https://www.musinsa.com/app/goods/1891087?loc=goods_rank
여성 가방,89,FA3AD2460_FH,LOEUVRE,Sac de Fontaine Medium Hobo FA3AD246-FH,"
                                                                                                                                                299000",299000,68,https://www.musinsa.com/app/goods/3534173?loc=goods_rank
여성 가방,90,LRBG3106IVSF,LEATHERY,볼티드 스퀘어 숄더백 [IVORY SOAP],83000,74700,5929,https://www.musinsa.com/app/goods/3130030?loc=goods_rank
여성 가방,91,m1037_550764,VUNQUE,Baguette Shoulder S (바게트 숄더 스몰)_6colors,"
                                                                                                                                                295000",295000,4651,https://www.musinsa.com/app/goods/3029922?loc=goods_rank
여성 가방,92,TRAVELLERMLPBEIGESS23,RUE DE VERNEUIL,여성 미디움 트레블러 로고 프린트 토트백 - 베이지,567000,283000,25,https://www.musinsa.com/app/goods/3199926?loc=goods_rank
여성 가방,93,JLBA2F961W2,JILL BY JILLSTUART,[레브] 브라운 로고 미니 숄더백,138000,69000,1315,https://www.musinsa.com/app/goods/2659912?loc=goods_rank
여성 가방,94,977keidi,MCLANEE,977케이디 숄더백,85000,65900,10874,https://www.musinsa.com/app/goods/2641252?loc=goods_rank
여성 가방,95,m1037_724950,VUNQUE,Magpie Card Wallet (맥파이 카드지갑) Lavender,"
                                                                                                                                                65000",65000,1526,https://www.musinsa.com/app/goods/3035889?loc=goods_rank
여성 가방,96,YB322_IV,YURT,Courrier [YB322_IV],278000,250200,13,https://www.musinsa.com/app/goods/3523828?loc=goods_rank
여성 가방,97,m1037_1050385,VUNQUE,Festone Round Tote S (페스토네 라운드 토트 스몰) White,"
                                                                                                                                                245000",245000,281,https://www.musinsa.com/app/goods/3264107?loc=goods_rank
여성 가방,98,5002088871,DAYLIFE,드로우 스트링 백팩 (블랙),69000,59000,4741,https://www.musinsa.com/app/goods/3058681?loc=goods_rank
여성 가방,99,CR22A512NA,SCULPTOR,Oldschool Slouchy Backpack Dusty Navy,84000,58800,8347,https://www.musinsa.com/app/goods/3034744?loc=goods_rank
여성 가방,100,S1001,SQUARELINE,Layer shoulder/cross bag - S1001 (7color),84000,58800,19800,https://www.musinsa.com/app/goods/3045081?loc=goods_rank
